Season,Run,Herb1,Herb2,Tillage,PlantDensity,SSSSplants,RSSSplants,RRSSplants,SSRSplants,RSRSplants,RRRSplants,SSRRplants,RSRRplants,RRRRplants,R1plants,R2plants,SSSSseeds,RSSSseeds,RRSSseeds,SSRSseeds,RSRSseeds,RRRSseeds,SSRRseeds,RSRRseeds,RRRRseeds,R1seeds,R2seeds,SSSSrhizomes,RSSSrhizomes,RRSSrhizomes,SSRSrhizomes,RSRSrhizomes,RRRSrhizomes,SSRRrhizomes,RSRRrhizomes,RRRRrhizomes,R1rhizomes,R2rhizomes
7,541,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4847,0,0,0,0,0,0,0,0,0,0
7,542,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3623,0,0,0,0,0,0,0,0,0,0
7,543,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2902,0,0,0,0,0,0,0,0,0,0
7,544,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3240,0,0,0,0,0,0,0,0,0,0
7,545,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3640,0,0,0,0,0,0,0,0,0,0
7,546,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,3767,0,0,0,0,0,0,0,0,0,0
7,547,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,3872,0,0,0,0,0,0,0,0,0,0
7,548,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3276,0,0,0,0,0,0,0,0,0,0
7,549,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3451,0,0,0,0,0,0,0,0,0,0
7,550,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,4133,0,0,0,0,0,0,0,0,0,0
7,551,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4827,0,0,0,0,0,0,0,0,0,0
7,552,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4757,0,0,0,0,0,0,0,0,0,0
7,553,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3807,0,0,0,0,0,0,0,0,0,0
7,554,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,5875,0,0,0,0,0,0,0,0,0,0
7,555,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4841,0,0,0,0,0,0,0,0,0,0
7,556,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2730,0,0,0,0,0,0,0,0,0,0
7,557,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3161,0,0,0,0,0,0,0,0,0,0
7,558,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,2,0,0,0,0,0,0,0,0,0,0,5338,0,0,0,0,0,0,0,0,0,0
7,559,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3822,0,0,0,0,0,0,0,0,0,0
7,560,1,1,0,0.0002,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4008,0,0,0,0,0,0,0,0,0,0
7,561,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5141,0,0,0,0,0,0,0,0,0,0
7,562,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,4431,0,0,0,0,0,0,0,0,0,0
7,563,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2553,0,0,0,0,0,0,0,0,0,0
7,564,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3891,0,0,0,0,0,0,0,0,0,0
7,565,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,5298,0,0,0,0,0,0,0,0,0,0
7,566,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3235,0,0,0,0,0,0,0,0,0,0
7,567,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2809,0,0,0,0,0,0,0,0,0,0
7,568,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3121,0,0,0,0,0,0,0,0,0,0
7,569,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,2,0,0,0,0,0,0,0,0,0,0,4322,0,0,0,0,0,0,0,0,0,0
7,570,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3131,0,0,0,0,0,0,0,0,0,0
7,571,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3125,0,0,0,0,0,0,0,0,0,0
7,572,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4123,0,0,0,0,0,0,0,0,0,0
7,573,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3534,0,0,0,0,0,0,0,0,0,0
7,574,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2612,0,0,0,0,0,0,0,0,0,0
7,575,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,3969,0,0,0,0,0,0,0,0,0,0
7,576,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,0,0,0
7,577,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,2810,0,0,0,0,0,0,0,0,0,0
7,578,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2843,0,0,0,0,0,0,0,0,0,0
7,579,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2671,0,0,0,0,0,0,0,0,0,0
7,580,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2721,0,0,0,0,0,0,0,0,0,0
7,581,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,4018,0,0,0,0,0,0,0,0,0,0
7,582,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2884,0,0,0,0,0,0,0,0,0,0
7,583,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4347,0,0,0,0,0,0,0,0,0,0
7,584,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2403,0,0,0,0,0,0,0,0,0,0
7,585,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4806,0,0,0,0,0,0,0,0,0,0
7,586,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3807,0,0,0,0,0,0,0,0,0,0
7,587,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,4453,0,0,0,0,0,0,0,0,0,0
7,588,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3320,0,0,0,0,0,0,0,0,0,0
7,589,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3567,0,0,0,0,0,0,0,0,0,0
7,590,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3025,0,0,0,0,0,0,0,0,0,0
7,591,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3436,0,0,0,0,0,0,0,0,0,0
7,592,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3951,0,0,0,0,0,0,0,0,0,0
7,593,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5848,0,0,0,0,0,0,0,0,0,0
7,594,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,5450,0,0,0,0,0,0,0,0,0,0
7,595,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3779,0,0,0,0,0,0,0,0,0,0
7,596,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,5349,0,0,0,0,0,0,0,0,0,0
7,597,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3410,0,0,0,0,0,0,0,0,0,0
7,598,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3080,0,0,0,0,0,0,0,0,0,0
7,599,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3946,0,0,0,0,0,0,0,0,0,0
7,600,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3404,0,0,0,0,0,0,0,0,0,0
7,601,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4585,0,0,0,0,0,0,0,0,0,0
7,602,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3402,0,0,0,0,0,0,0,0,0,0
7,603,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2883,0,0,0,0,0,0,0,0,0,0
7,604,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2866,0,0,0,0,0,0,0,0,0,0
7,605,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2869,0,0,0,0,0,0,0,0,0,0
7,606,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3178,0,0,0,0,0,0,0,0,0,0
7,607,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,3607,0,0,0,0,0,0,0,0,0,0
7,608,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4555,0,0,0,0,0,0,0,0,0,0
7,609,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3104,0,0,0,0,0,0,0,0,0,0
7,610,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2885,0,0,0,0,0,0,0,0,0,0
7,611,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3374,0,0,0,0,0,0,0,0,0,0
7,612,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2763,0,0,0,0,0,0,0,0,0,0
7,613,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3194,0,0,0,0,0,0,0,0,0,0
7,614,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4232,0,0,0,0,0,0,0,0,0,0
7,615,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3658,0,0,0,0,0,0,0,0,0,0
7,616,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3330,0,0,0,0,0,0,0,0,0,0
7,617,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3335,0,0,0,0,0,0,0,0,0,0
7,618,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4115,0,0,0,0,0,0,0,0,0,0
7,619,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4228,0,0,0,0,0,0,0,0,0,0
7,620,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,2829,0,0,0,0,0,0,0,0,0,0
7,621,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3352,0,0,0,0,0,0,0,0,0,0
7,622,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2929,0,0,0,0,0,0,0,0,0,0
7,623,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4390,0,0,0,0,0,0,0,0,0,0
7,624,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3341,0,0,0,0,0,0,0,0,0,0
7,625,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3155,0,0,0,0,0,0,0,0,0,0
7,626,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3403,0,0,0,0,0,0,0,0,0,0
7,627,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3709,0,0,0,0,0,0,0,0,0,0
7,628,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3454,0,0,0,0,0,0,0,0,0,0
7,629,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3441,0,0,0,0,0,0,0,0,0,0
7,630,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3071,0,0,0,0,0,0,0,0,0,0
7,631,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3015,0,0,0,0,0,0,0,0,0,0
7,632,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2593,0,0,0,0,0,0,0,0,0,0
7,633,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4370,0,0,0,0,0,0,0,0,0,0
7,634,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3205,0,0,0,0,0,0,0,0,0,0
7,635,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,2804,0,0,0,0,0,0,0,0,0,0
7,636,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4568,0,0,0,0,0,0,0,0,0,0
7,637,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3114,0,0,0,0,0,0,0,0,0,0
7,638,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2692,0,0,0,0,0,0,0,0,0,0
7,639,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5018,0,0,0,0,0,0,0,0,0,0
7,640,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2614,0,0,0,0,0,0,0,0,0,0
7,641,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,4323,0,0,0,0,0,0,0,0,0,0
7,642,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2982,0,0,0,0,0,0,0,0,0,0
7,643,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3234,0,0,0,0,0,0,0,0,0,0
7,644,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3424,0,0,0,0,0,0,0,0,0,0
7,645,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4555,0,0,0,0,0,0,0,0,0,0
7,646,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3040,0,0,0,0,0,0,0,0,0,0
7,647,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4732,0,0,0,0,0,0,0,0,0,0
7,648,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3073,0,0,0,0,0,0,0,0,0,0
7,649,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4340,0,0,0,0,0,0,0,0,0,0
7,650,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3185,0,0,0,0,0,0,0,0,0,0
7,651,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,6896,0,0,0,0,0,0,0,0,0,0
7,652,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3598,0,0,0,0,0,0,0,0,0,0
7,653,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4249,0,0,0,0,0,0,0,0,0,0
7,654,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,3338,0,0,0,0,0,0,0,0,0,0
7,655,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4546,0,0,0,0,0,0,0,0,0,0
7,656,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3477,0,0,0,0,0,0,0,0,0,0
7,657,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3461,0,0,0,0,0,0,0,0,0,0
7,658,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,5055,0,0,0,0,0,0,0,0,0,0
7,659,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3062,0,0,0,0,0,0,0,0,0,0
7,660,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3112,0,0,0,0,0,0,0,0,0,0
7,661,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3953,0,0,0,0,0,0,0,0,0,0
7,662,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3120,0,0,0,0,0,0,0,0,0,0
7,663,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3633,0,0,0,0,0,0,0,0,0,0
7,664,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3808,0,0,0,0,0,0,0,0,0,0
7,665,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3523,0,0,0,0,0,0,0,0,0,0
7,666,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3486,0,0,0,0,0,0,0,0,0,0
7,667,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2723,0,0,0,0,0,0,0,0,0,0
7,668,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,2,0,0,0,0,0,0,0,0,0,0,4632,0,0,0,0,0,0,0,0,0,0
7,669,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2940,0,0,0,0,0,0,0,0,0,0
7,670,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,2,0,0,0,0,0,0,0,0,0,0,4770,0,0,0,0,0,0,0,0,0,0
7,671,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4425,0,0,0,0,0,0,0,0,0,0
7,672,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3823,0,0,0,0,0,0,0,0,0,0
7,673,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4125,0,0,0,0,0,0,0,0,0,0
7,674,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3498,0,0,0,0,0,0,0,0,0,0
7,675,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3701,0,0,0,0,0,0,0,0,0,0
7,676,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,2,0,0,0,0,0,0,0,0,0,0,4661,0,0,0,0,0,0,0,0,0,0
7,677,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,4257,0,0,0,0,0,0,0,0,0,0
7,678,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2983,0,0,0,0,0,0,0,0,0,0
7,679,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2975,0,0,0,0,0,0,0,0,0,0
7,680,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,5096,0,0,0,0,0,0,0,0,0,0
7,681,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,0
7,682,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2675,0,0,0,0,0,0,0,0,0,0
7,683,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3041,0,0,0,0,0,0,0,0,0,0
7,684,1,1,0,0.0002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,3776,0,0,0,0,0,0,0,0,0,0
7,685,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3986,0,0,0,0,0,0,0,0,0,0
7,686,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,4535,0,0,0,0,0,0,0,0,0,0
7,687,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3497,0,0,0,0,0,0,0,0,0,0
7,688,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3178,0,0,0,0,0,0,0,0,0,0
7,689,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,4237,0,0,0,0,0,0,0,0,0,0
7,690,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3362,0,0,0,0,0,0,0,0,0,0
7,691,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,2928,0,0,0,0,0,0,0,0,0,0
7,692,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3232,0,0,0,0,0,0,0,0,0,0
7,693,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3064,0,0,0,0,0,0,0,0,0,0
7,694,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3178,0,0,0,0,0,0,0,0,0,0
7,695,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3064,0,0,0,0,0,0,0,0,0,0
7,696,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3256,0,0,0,0,0,0,0,0,0,0
7,697,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3275,0,0,0,0,0,0,0,0,0,0
7,698,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,2,0,0,0,0,0,0,0,0,0,0,4485,0,0,0,0,0,0,0,0,0,0
7,699,1,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,NaN,3263,0,0,0,0,0,0,0,0,0,0
7,700,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4347,0,0,0,0,0,0,0,0,0,0
