Season,Run,Herb1,Herb2,Tillage,PlantDensity,SSSSplants,RSSSplants,RRSSplants,SSRSplants,RSRSplants,RRRSplants,SSRRplants,RSRRplants,RRRRplants,R1plants,R2plants,SSSSseeds,RSSSseeds,RRSSseeds,SSRSseeds,RSRSseeds,RRRSseeds,SSRRseeds,RSRRseeds,RRRRseeds,R1seeds,R2seeds,SSSSrhizomes,RSSSrhizomes,RRSSrhizomes,SSRSrhizomes,RSRSrhizomes,RRRSrhizomes,SSRRrhizomes,RSRRrhizomes,RRRRrhizomes,R1rhizomes,R2rhizomes
4,71,0,1,1,0.1468,1468,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,0,2065470,1,0,0,0,0,0,0,0,2.42075536282039e-07,0
4,72,0,1,1,0.1464,1464,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,2055712,1,0,0,0,0,0,0,0,2.43224613552573e-07,0
4,73,0,1,1,0.1414,1414,0,0,0,0,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,0,0,2089440,0,0,0,0,0,0,0,0,0,0
4,74,0,1,1,0.1397,1397,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,2021717,0,0,0,0,0,0,0,0,0,0
4,75,0,1,1,0.1564,1564,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,2079140,0,0,0,0,0,0,0,0,0,0
4,76,0,1,1,0.1355,1355,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,1956873,0,0,0,0,0,0,0,0,0,0
4,77,0,1,1,0.1444,1444,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,1932838,0,0,0,0,0,0,0,0,0,0
4,78,0,1,1,0.1521,1521,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,2006766,0,0,0,0,0,0,0,0,0,0
4,79,0,1,1,0.1373,1342,0,0,18,0,0,13,0,0,0,0.0160233066278223,601,0,0,0,0,0,0,0,0,0,0,1953603,0,0,119,0,0,51,0,0,0,5.65572356665795e-05
4,80,0,1,1,0.1379,1379,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0,0,0,0,1983312,0,0,0,0,0,0,0,0,0,0
4,81,0,1,1,0.1429,1429,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,1996998,0,0,0,0,0,0,0,0,0,0
4,82,0,1,1,0.1404,1404,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,1920694,0,0,0,0,0,0,0,0,0,0
4,83,0,1,1,0.1389,1389,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,1895996,0,0,0,0,0,0,0,0,0,0
4,84,0,1,1,0.149,1490,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,2067947,0,0,0,0,0,0,0,0,0,0
4,85,0,1,1,0.1302,1302,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,1937967,0,0,0,0,0,0,0,0,0,0
4,86,0,1,1,0.1463,1463,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,2062369,0,0,0,0,0,0,0,0,0,0
4,87,0,1,1,0.1432,1432,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,1975740,1,0,0,0,0,0,0,0,2.53069607807906e-07,0
4,88,0,1,1,0.1361,1361,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,1992186,0,0,0,0,0,0,0,0,0,0
4,89,0,1,1,0.1386,1386,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,1934666,0,0,0,0,0,0,0,0,0,0
4,90,0,1,1,0.1364,1364,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,1964406,0,0,0,0,0,0,0,0,0,0
4,91,0,1,1,0.1441,1441,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,2044124,0,0,0,0,0,0,0,0,0,0
4,92,0,1,1,0.1224,1224,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,1855329,1,0,0,0,0,0,0,0,2.69493836675955e-07,0
4,93,0,1,1,0.1313,1313,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,1824244,0,0,0,0,0,0,0,0,0,0
4,94,0,1,1,0.1327,1327,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,2029132,0,0,0,0,0,0,0,0,0,0
4,95,0,1,1,0.1436,1436,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,1998262,0,0,0,0,0,0,0,0,0,0
4,96,0,1,1,0.1372,1372,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,1972096,0,0,0,0,0,0,0,0,0,0
4,97,0,1,1,0.1428,1428,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,1970743,0,0,1,0,0,0,0,0,0,2.53711288731565e-07
4,98,0,1,1,0.1309,1309,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,1940029,0,0,0,0,0,0,0,0,0,0
4,99,0,1,1,0.1301,1301,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,1891927,0,0,0,0,0,0,0,0,0,0
4,100,0,1,1,0.1438,1438,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,1936689,0,0,0,0,0,0,0,0,0,0
4,101,0,1,1,0.1281,1281,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,1817311,0,0,0,0,0,0,0,0,0,0
4,102,0,1,1,0.1324,1324,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,1897288,0,0,0,0,0,0,0,0,0,0
4,103,0,1,1,0.1397,1397,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,2024192,0,0,0,0,0,0,0,0,0,0
4,104,0,1,1,0.1323,1323,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,1955443,0,0,0,0,0,0,0,0,0,0
4,105,0,1,1,0.1352,1352,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,1922956,0,0,0,0,0,0,0,0,0,0
4,106,0,1,1,0.1468,1468,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,2065204,0,0,0,0,0,0,0,0,0,0
4,107,0,1,1,0.1342,1342,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,1935637,1,0,0,0,0,0,0,0,2.58312763026971e-07,0
4,108,0,1,1,0.1308,1308,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,1910536,0,0,0,0,0,0,0,0,0,0
4,109,0,1,1,0.1367,1367,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,1953533,0,0,0,0,0,0,0,0,0,0
4,110,0,1,1,0.1304,1304,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,1906267,0,0,0,0,0,0,0,0,0,0
4,111,0,1,1,0.1329,1329,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0,0,1882296,0,0,0,0,0,0,0,0,0,0
4,112,0,1,1,0.1308,1308,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,1910371,0,0,0,0,0,0,0,0,0,0
4,113,0,1,1,0.1371,1371,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,2034820,0,0,0,0,0,0,0,0,0,0
4,114,0,1,1,0.1413,1413,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,1953796,0,0,0,0,0,0,0,0,0,0
4,115,0,1,1,0.1405,1405,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,2014712,0,0,0,0,0,0,0,0,0,0
4,116,0,1,1,0.1291,1291,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,1908581,0,0,0,0,0,0,0,0,0,0
4,117,0,1,1,0.1398,1398,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,1928710,0,0,0,0,0,0,0,0,0,0
4,118,0,1,1,0.1465,1465,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,2065779,0,0,0,0,0,0,0,0,0,0
4,119,0,1,1,0.1429,1429,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,1975305,0,0,0,0,0,0,0,0,0,0
4,120,0,1,1,0.1451,1451,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,1964601,0,0,0,0,0,0,0,0,0,0
4,121,0,1,1,0.1346,1346,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,1953051,0,0,0,0,0,0,0,0,0,0
4,122,0,1,1,0.1361,1361,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,1958389,0,0,0,0,0,0,0,0,0,0
4,123,0,1,1,0.1286,1286,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,1932693,0,0,0,0,0,0,0,0,0,0
4,124,0,1,1,0.1392,1392,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,1886718,0,0,0,0,0,0,0,0,0,0
4,125,0,1,1,0.1413,1413,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,1964605,0,0,0,0,0,0,0,0,0,0
4,126,0,1,1,0.1385,1385,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,1959614,0,0,0,0,0,0,0,0,0,0
4,127,0,1,1,0.1433,1433,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,2013284,0,0,0,0,0,0,0,0,0,0
4,128,0,1,1,0.1459,1459,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,1968816,0,0,0,0,0,0,0,0,0,0
4,129,0,1,1,0.164,1500,0,0,90,0,0,50,0,0,0,0.0579268292682927,625,0,0,1,0,0,0,0,0,0,0.000798722044728434,2027384,0,0,490,0,0,178,0,0,0,0.000208574533591841
4,130,0,1,1,0.1287,1287,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,1940855,0,0,0,0,0,0,0,0,0,0
4,131,0,1,1,0.1475,1475,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,2086636,0,0,0,0,0,0,0,0,0,0
4,132,0,1,1,0.1361,1361,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,1889493,0,0,0,0,0,0,0,0,0,0
4,133,0,1,1,0.131,1310,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,1944379,0,0,0,0,0,0,0,0,0,0
4,134,0,1,1,0.1448,1448,0,0,0,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,2076690,0,0,0,0,0,0,0,0,0,0
4,135,0,1,1,0.1398,1398,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,1899756,0,0,1,0,0,0,0,0,0,2.63191555551578e-07
4,136,0,1,1,0.1375,1375,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,1953871,0,0,0,0,0,0,0,0,0,0
4,137,0,1,1,0.1371,1371,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,1893490,0,0,0,0,0,0,0,0,0,0
4,138,0,1,1,0.1381,1381,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0,0,0,0,0,0,1953186,0,0,0,0,0,0,0,0,0,0
4,139,0,1,1,0.1442,1442,0,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,2108024,0,0,0,0,0,0,0,0,0,0
4,140,0,1,1,0.1324,1324,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,1955569,0,0,0,0,0,0,0,0,0,0
4,141,0,1,1,0.1317,1317,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,1926323,0,0,0,0,0,0,0,0,0,0
4,142,0,1,1,0.141,1410,0,0,0,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0,2054239,0,0,0,0,0,0,0,0,0,0
4,143,0,1,1,0.1333,1333,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,1985148,0,0,0,0,0,0,0,0,0,0
4,144,0,1,1,0.1401,1401,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,1950088,0,0,0,0,0,0,0,0,0,0
4,145,0,1,1,0.1419,1419,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,2022521,0,0,0,0,0,0,0,0,0,0
4,146,0,1,1,0.1382,1382,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,2034866,0,0,0,0,0,0,0,0,0,0
4,147,0,1,1,0.1384,1384,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,1956488,0,0,0,0,0,0,0,0,0,0
4,148,0,1,1,0.1471,1471,0,0,0,0,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,0,0,2048732,0,0,0,0,0,0,0,0,0,0
4,149,0,1,1,0.1427,1427,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,2027957,0,0,0,0,0,0,0,0,0,0
4,150,0,1,1,0.1384,1384,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,1992815,0,0,0,0,0,0,0,0,0,0
4,151,0,1,1,0.1406,1406,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,2019964,0,0,0,0,0,0,0,0,0,0
4,152,0,1,1,0.141,1410,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,2015893,0,0,0,0,0,0,0,0,0,0
4,153,0,1,1,0.1435,1435,0,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,2042928,0,0,0,0,0,0,0,0,0,0
4,154,0,1,1,0.1464,1464,0,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,1995024,0,0,0,0,0,0,0,0,0,0
4,155,0,1,1,0.133,1329,0,0,1,0,0,0,0,0,0,0.00037593984962406,571,0,0,0,0,0,0,0,0,0,0,1895989,0,0,1,0,0,0,0,0,0,2.63714471067885e-07
4,156,0,1,1,0.1381,1381,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,1998029,0,0,0,0,0,0,0,0,0,0
4,157,0,1,1,0.1415,1415,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,2021944,0,0,0,0,0,0,0,0,0,0
4,158,0,1,1,0.1419,1419,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,2062019,0,0,0,0,0,0,0,0,0,0
4,159,0,1,1,0.1411,1411,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,2010753,0,0,0,0,0,0,0,0,0,0
4,160,0,1,1,0.1347,1347,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,1974138,0,0,0,0,0,0,0,0,0,0
4,161,0,1,1,0.1323,1323,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,1978950,1,0,0,0,0,0,0,0,2.52659110811738e-07,0
4,162,0,1,1,0.1364,1364,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,2004050,0,0,0,0,0,0,0,0,0,0
4,163,0,1,1,0.1388,1388,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,1965136,0,0,0,0,0,0,0,0,0,0
4,164,0,1,1,0.1478,1478,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,2060872,0,0,0,0,0,0,0,0,0,0
4,165,0,1,1,0.1383,1383,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,1992495,0,0,0,0,0,0,0,0,0,0
4,166,0,1,1,0.1381,1381,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,2009113,0,0,0,0,0,0,0,0,0,0
4,167,0,1,1,0.1334,1334,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,1929379,0,0,0,0,0,0,0,0,0,0
4,168,0,1,1,0.1367,1367,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,1965231,0,0,0,0,0,0,0,0,0,0
4,169,0,1,1,0.1317,1317,0,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,1877261,0,0,1,0,0,0,0,0,0,2.66345347639275e-07
4,170,0,1,1,0.1428,1428,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,1957729,0,0,1,0,0,0,0,0,0,2.55397833204783e-07
4,171,0,1,1,0.1416,1416,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,2019079,0,0,0,0,0,0,0,0,0,0
4,172,0,1,1,0.145,1450,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,1918343,0,0,0,0,0,0,0,0,0,0
4,173,0,1,1,0.1361,1361,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,1912640,0,0,0,0,0,0,0,0,0,0
4,174,0,1,1,0.1413,1413,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,1961536,0,0,0,0,0,0,0,0,0,0
4,175,0,1,1,0.1425,1425,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,2009303,0,0,0,0,0,0,0,0,0,0
4,176,0,1,1,0.1389,1389,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,1968677,0,0,0,0,0,0,0,0,0,0
4,177,0,1,1,0.1335,1335,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,1914076,1,0,0,0,0,0,0,0,2.61222510902121e-07,0
4,178,0,1,1,0.1362,1362,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,1942343,0,0,0,0,0,0,0,0,0,0
4,179,0,1,1,0.1316,1316,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,1903680,0,0,0,0,0,0,0,0,0,0
4,180,0,1,1,0.1429,1429,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,2024303,0,0,0,0,0,0,0,0,0,0
4,181,0,1,1,0.1399,1399,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,1984455,0,0,0,0,0,0,0,0,0,0
4,182,0,1,1,0.1401,1401,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,1962050,0,0,0,0,0,0,0,0,0,0
4,183,0,1,1,0.1414,1414,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,1908018,0,0,0,0,0,0,0,0,0,0
4,184,0,1,1,0.1492,1492,0,0,0,0,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,2039515,0,0,0,0,0,0,0,0,0,0
4,185,0,1,1,0.1421,1421,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,1918193,0,0,0,0,0,0,0,0,0,0
4,186,0,1,1,0.1345,1345,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,1984370,0,0,0,0,0,0,0,0,0,0
4,187,0,1,1,0.1396,1396,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,2024762,0,0,0,0,0,0,0,0,0,0
4,188,0,1,1,0.1416,1416,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,2002140,0,0,0,0,0,0,0,0,0,0
4,189,0,1,1,0.1353,1353,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,1876347,0,0,0,0,0,0,0,0,0,0
4,190,0,1,1,0.1389,1389,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,1932608,0,0,0,0,0,0,0,0,0,0
4,191,0,1,1,0.1383,1383,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,1915585,0,0,0,0,0,0,0,0,0,0
4,192,0,1,1,0.1399,1399,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,2024677,0,0,0,0,0,0,0,0,0,0
4,193,0,1,1,0.1412,1412,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,1965007,0,0,0,0,0,0,0,0,0,0
4,194,0,1,1,0.1381,1381,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,1963227,0,0,0,0,0,0,0,0,0,0
4,195,0,1,1,0.132,1320,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,1941320,0,0,0,0,0,0,0,0,0,0
4,196,0,1,1,0.1412,1412,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,2013276,0,0,0,0,0,0,0,0,0,0
4,197,0,1,1,0.1397,1397,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,1948227,0,0,0,0,0,0,0,0,0,0
4,198,0,1,1,0.1374,1374,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,1943352,0,0,0,0,0,0,0,0,0,0
4,199,0,1,1,0.1329,1329,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,1910426,0,0,0,0,0,0,0,0,0,0
4,200,0,1,1,0.1507,1507,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,2033641,0,0,0,0,0,0,0,0,0,0
4,201,0,1,1,0.1302,1302,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,1939126,0,0,0,0,0,0,0,0,0,0
4,202,0,1,1,0.1358,1358,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,1908224,0,0,0,0,0,0,0,0,0,0
4,203,0,1,1,0.143,1430,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,2118363,0,0,0,0,0,0,0,0,0,0
4,204,0,1,1,0.1457,1457,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0,2038301,0,0,0,0,0,0,0,0,0,0
4,205,0,1,1,0.1372,1322,0,0,21,0,0,29,0,0,0,0.0287900874635569,561,0,0,0,0,0,0,0,0,0,0,1930486,0,0,113,0,0,64,0,0,0,6.24137925676309e-05
4,206,0,1,1,0.1465,1465,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,2026936,0,0,0,0,0,0,0,0,0,0
4,207,0,1,1,0.138,1380,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,1974914,0,0,0,0,0,0,0,0,0,0
4,208,0,1,1,0.1444,1444,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,2002342,0,0,0,0,0,0,0,0,0,0
4,209,0,1,1,0.1402,1402,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,1919274,0,0,0,0,0,0,0,0,0,0
4,210,0,1,1,0.1369,1369,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,2002879,1,0,0,0,0,0,0,0,2.49640517654577e-07,0
4,211,0,1,1,0.1487,1487,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,2038876,0,0,0,0,0,0,0,0,0,0
4,212,0,1,1,0.1394,1394,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,1973018,0,0,1,0,0,0,0,0,0,2.53418745587346e-07
4,213,0,1,1,0.1496,1496,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,2074559,0,0,0,0,0,0,0,0,0,0
4,214,0,1,1,0.1454,1454,0,0,0,0,0,0,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,1994116,0,0,0,0,0,0,0,0,0,0
4,215,0,1,1,0.1434,1434,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,2021522,0,0,0,0,0,0,0,0,0,0
4,216,0,1,1,0.1442,1442,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,2110657,0,0,0,0,0,0,0,0,0,0
4,217,0,1,1,0.1347,1347,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,1952376,0,0,0,0,0,0,0,0,0,0
4,218,0,1,1,0.1324,1324,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,1960818,0,0,0,0,0,0,0,0,0,0
4,219,0,1,1,0.1474,1474,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,2097463,0,0,0,0,0,0,0,0,0,0
4,220,0,1,1,0.1355,1355,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,1976318,0,0,1,0,0,0,0,0,0,2.5299559433472e-07
4,221,0,1,1,0.1441,1441,0,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,1988965,0,0,0,0,0,0,0,0,0,0
4,222,0,1,1,0.1492,1492,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,2028810,0,0,0,0,0,0,0,0,0,0
4,223,0,1,1,0.1393,1393,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,2005577,0,0,0,0,0,0,0,0,0,0
4,224,0,1,1,0.1347,1347,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,1918172,0,0,0,0,0,0,0,0,0,0
4,225,0,1,1,0.1316,1316,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,1889290,0,0,0,0,0,0,0,0,0,0
4,226,0,1,1,0.1363,1363,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,1942790,0,0,0,0,0,0,0,0,0,0
4,227,0,1,1,0.1405,1405,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0,0,0,0,0,0,1985942,0,0,0,0,0,0,0,0,0,0
4,228,0,1,1,0.1388,1388,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,1956420,0,0,0,0,0,0,0,0,0,0
4,229,0,1,1,0.1297,1297,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,1902762,0,0,0,0,0,0,0,0,0,0
4,230,0,1,1,0.139,1390,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,2030191,0,0,0,0,0,0,0,0,0,0
4,231,0,1,1,0.144,1440,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,2039885,0,0,0,0,0,0,0,0,0,0
